ID,Group,Distance,Intensity,Treatment
1621,control,61,57.3962,stationary
1621,control,62,54.7453,stationary
1621,control,63,51.6792,stationary
1621,control,64,48.283,stationary
1621,control,65,45.2453,stationary
1621,control,66,42.934,stationary
1621,control,67,40.9623,stationary
1621,control,68,39.2642,stationary
1621,control,69,37.8396,stationary
1621,control,70,36.5189,stationary
1621,control,71,35.2264,stationary
1621,control,72,33.9528,stationary
1622,control,0,61.4186,stationary
1622,control,1,62.2209,stationary
1622,control,2,63.1047,stationary
1622,control,3,64.1279,stationary
1622,control,4,65.3023,stationary
1622,control,5,66.8953,stationary
1622,control,6,68.3023,stationary
1622,control,7,72.1628,stationary
1622,control,8,78.3953,stationary
1622,control,9,82.4419,stationary
1622,control,10,84.3023,stationary
1622,control,11,86.5814,stationary
1622,control,12,89.7674,stationary
1622,control,13,91.0233,stationary
1622,control,14,90.4767,stationary
1622,control,15,90.5116,stationary
1622,control,16,92.1047,stationary
1622,control,17,93.1279,stationary
1622,control,18,93.2558,stationary
1622,control,19,92.9302,stationary
1622,control,20,92.9419,stationary
1622,control,21,94.6163,stationary
1622,control,22,97.7558,stationary
1622,control,23,100.2907,stationary
1622,control,24,101.4419,stationary
1622,control,25,103.0349,stationary
1622,control,26,103.9884,stationary
1622,control,27,103.593,stationary
1622,control,28,103.8372,stationary
1622,control,29,104.1279,stationary
1622,control,30,104.0698,stationary
1622,control,31,104.3837,stationary
1622,control,32,105.1047,stationary
1622,control,33,105.7442,stationary
1622,control,34,105.1163,stationary
1622,control,35,103.9767,stationary
1622,control,36,102.7558,stationary
1622,control,37,102.407,stationary
1622,control,38,102.5581,stationary
1622,control,39,102.3488,stationary
1622,control,40,102.6395,stationary
1622,control,41,103.1977,stationary
1622,control,42,103.2209,stationary
1622,control,43,102.2791,stationary
1622,control,44,100.2209,stationary
1622,control,45,99.0581,stationary
1622,control,46,98.6279,stationary
1622,control,47,97.9419,stationary
1622,control,48,97.4419,stationary
1622,control,49,94.8372,stationary
1622,control,50,91.314,stationary
1622,control,51,88.686,stationary
1622,control,52,86.8372,stationary
1622,control,53,86.5814,stationary
1622,control,54,87.4884,stationary
1622,control,55,88.2558,stationary
1622,control,56,90.7674,stationary
1622,control,57,93.2791,stationary
1622,control,58,92.9302,stationary
1622,control,59,89.8721,stationary
1622,control,60,84.2674,stationary
1622,control,61,77.3256,stationary
1622,control,62,69.7442,stationary
1622,control,63,63.1047,stationary
1622,control,64,57.8721,stationary
1622,control,65,55.7093,stationary
1623,control,0,24.3654,stationary
1623,control,1,25.7885,stationary
1623,control,2,28.6346,stationary
1623,control,3,32.8462,stationary
1623,control,4,37.0192,stationary
1623,control,5,40.8462,stationary
1623,control,6,45.5962,stationary
1623,control,7,52.2115,stationary
1623,control,8,59.9808,stationary
1623,control,9,67.3269,stationary
1623,control,10,73.3462,stationary
1623,control,11,78.3269,stationary
1623,control,12,82.0385,stationary
1623,control,13,84.8462,stationary
1623,control,14,87.5385,stationary
1623,control,15,89.9615,stationary
1623,control,16,93.0962,stationary
1623,control,17,97.1538,stationary
1623,control,18,100.4808,stationary
1623,control,19,102.4423,stationary
1623,control,20,104.1154,stationary
1623,control,21,105.5962,stationary
1623,control,22,105.8462,stationary
1623,control,23,106.0192,stationary
1623,control,24,106.6346,stationary
1623,control,25,108.1346,stationary
1623,control,26,110.7692,stationary
1623,control,27,112.9615,stationary
1623,control,28,113.1154,stationary
1623,control,29,111.3846,stationary
1623,control,30,108.0577,stationary
1623,control,31,104.1731,stationary
1623,control,32,100.4808,stationary
1623,control,33,98.5962,stationary
1623,control,34,97.0192,stationary
1623,control,35,96.3269,stationary
1623,control,36,97.2115,stationary
1623,control,37,97,stationary
1623,control,38,94.9038,stationary
1623,control,39,88.3846,stationary
1623,control,40,78.3077,stationary
1623,control,41,71.4038,stationary
1623,control,42,66.9615,stationary
1623,control,43,62.5769,stationary
1623,control,44,58.5769,stationary
1623,control,45,54.8462,stationary
1623,control,46,51.6154,stationary
1623,control,47,48.6731,stationary
1623,control,48,45.2692,stationary
1623,control,49,42.7885,stationary
1623,control,50,40.9038,stationary
1623,control,51,38.2692,stationary
1624,control,0,28.6923,stationary
1624,control,1,32.4038,stationary
1624,control,2,37.3462,stationary
1624,control,3,42.2692,stationary
1624,control,4,47.9038,stationary
1624,control,5,54.25,stationary
1624,control,6,59.8077,stationary
1624,control,7,60.5577,stationary
1624,control,8,61,stationary
1624,control,9,66.2115,stationary
1624,control,10,71.7692,stationary
1624,control,11,75.6538,stationary
1624,control,12,78.5385,stationary
1624,control,13,83.5385,stationary
1624,control,14,91.3269,stationary
1624,control,15,98.4615,stationary
1624,control,16,101.4038,stationary
1624,control,17,102.75,stationary
1624,control,18,104.0385,stationary
1624,control,19,102.6154,stationary
1624,control,20,100.2885,stationary
1624,control,21,99.6154,stationary
1624,control,22,99.3462,stationary
1624,control,23,99.6923,stationary
1624,control,24,100.8077,stationary
1624,control,25,102.1346,stationary
1624,control,26,102.5385,stationary
1624,control,27,102.1346,stationary
1624,control,28,102.8654,stationary
1624,control,29,102.8077,stationary
1624,control,30,100.6731,stationary
1624,control,31,98.0769,stationary
1624,control,32,97.5769,stationary
1624,control,33,97.5385,stationary
1624,control,34,95.4231,stationary
1624,control,35,91.8269,stationary
1624,control,36,87.9808,stationary
1624,control,37,85.3846,stationary
1624,control,38,82.8462,stationary
1624,control,39,80.1731,stationary
1624,control,40,76.8077,stationary
1624,control,41,71.2692,stationary
1624,control,42,63.4615,stationary
1624,control,43,56.7692,stationary
1624,control,44,53.0192,stationary
1624,control,45,49.6538,stationary
1624,control,46,46.6538,stationary
1624,control,47,43.8462,stationary
1624,control,48,41.2692,stationary
1624,control,49,38.7115,stationary
1624,control,50,35.7692,stationary
1624,control,51,33.0577,stationary
1624,control,52,30.2308,stationary
1625,control,0,44.6944,stationary
1625,control,1,46.2778,stationary
1625,control,2,48.8472,stationary
1625,control,3,52.125,stationary
1625,control,4,55.3472,stationary
1625,control,5,57.9028,stationary
1625,control,6,60.7222,stationary
1625,control,7,64.2361,stationary
1625,control,8,68.25,stationary
1625,control,9,72.3889,stationary
1625,control,10,76.3889,stationary
1625,control,11,79.75,stationary
1625,control,12,82.5139,stationary
1625,control,13,84.5,stationary
1625,control,14,84.8472,stationary
1625,control,15,85.3056,stationary
1625,control,16,86.8194,stationary
1625,control,17,89.2083,stationary
1625,control,18,92.9444,stationary
1625,control,19,97.7083,stationary
1625,control,20,101.4861,stationary
1625,control,21,103.4444,stationary
1625,control,22,103.8889,stationary
1625,control,23,103.25,stationary
1625,control,24,102.5278,stationary
1625,control,25,102.0972,stationary
1625,control,26,102.3472,stationary
1625,control,27,102.8056,stationary
1625,control,28,103.2222,stationary
1625,control,29,103.7083,stationary
1625,control,30,103.7917,stationary
1625,control,31,103.5972,stationary
1625,control,32,103.0833,stationary
1625,control,33,102.8472,stationary
1625,control,34,102.625,stationary
1625,control,35,102.3472,stationary
1625,control,36,101.0139,stationary
1625,control,37,98.6528,stationary
1625,control,38,97.0694,stationary
1625,control,39,95.0972,stationary
1625,control,40,92.375,stationary
1625,control,41,90.1944,stationary
1625,control,42,88.4722,stationary
1625,control,43,87.9028,stationary
1625,control,44,86.5833,stationary
1625,control,45,84.2083,stationary
1625,control,46,80.5556,stationary
1625,control,47,76.6111,stationary
1625,control,48,71.5833,stationary
1625,control,49,65.6111,stationary
1625,control,50,60.6944,stationary
1625,control,51,57.5694,stationary
1625,control,52,56.25,stationary
1625,control,53,56.6944,stationary
1625,control,54,57,stationary
1625,control,55,55.5278,stationary
1625,control,56,53.0694,stationary
1625,control,57,50.9444,stationary
1625,control,58,49.5139,stationary
1625,control,59,48.6111,stationary
1625,control,60,48.0833,stationary
1625,control,61,48,stationary
1626,control,0,47.4839,stationary
1626,control,1,48.7097,stationary
1626,control,2,50.4839,stationary
1626,control,3,52.3548,stationary
1626,control,4,55.5806,stationary
1626,control,5,60.4194,stationary
1626,control,6,66.7258,stationary
1626,control,7,72.8871,stationary
1626,control,8,78.1774,stationary
1626,control,9,82.2258,stationary
1626,control,10,85.7097,stationary
1626,control,11,88.9032,stationary
1626,control,12,90.129,stationary
1626,control,13,90.4839,stationary
1626,control,14,93.2903,stationary
1626,control,15,95.7581,stationary
1626,control,16,97.0484,stationary
1626,control,17,98.7419,stationary
1626,control,18,100.0968,stationary
1626,control,19,102.5645,stationary
1626,control,20,104.2903,stationary
1626,control,21,105.129,stationary
1626,control,22,106.3226,stationary
1626,control,23,107.6452,stationary
1626,control,24,109.3387,stationary
1626,control,25,110.1774,stationary
1626,control,26,110.7097,stationary
1626,control,27,110.9839,stationary
1626,control,28,110.8387,stationary
1626,control,29,111.1452,stationary
1626,control,30,111.4032,stationary
1626,control,31,110.9839,stationary
1626,control,32,110.3387,stationary
1626,control,33,109.2903,stationary
1626,control,34,108.4032,stationary
1626,control,35,106.8064,stationary
1626,control,36,105.8387,stationary
1626,control,37,105.629,stationary
1626,control,38,105.0161,stationary
1626,control,39,103.5161,stationary
1626,control,40,101.9355,stationary
1626,control,41,98,stationary
1626,control,42,96.1129,stationary
1626,control,43,93.6452,stationary
1626,control,44,89.7258,stationary
1626,control,45,84.7742,stationary
1626,control,46,81.0968,stationary
1626,control,47,80.0484,stationary
1626,control,48,78.6613,stationary
1626,control,49,75.0645,stationary
1626,control,50,71.4839,stationary
1626,control,51,68.9677,stationary
1626,control,52,66.129,stationary
1626,control,53,62.0323,stationary
1626,control,54,56.5806,stationary
1626,control,55,50.5645,stationary
1626,control,56,45.4516,stationary
1626,control,57,40.0161,stationary
1626,control,58,37.3387,stationary
1626,control,59,35.3387,stationary
1627,control,0,49.56,stationary
1627,control,1,51.4,stationary
1627,control,2,54.2667,stationary
1627,control,3,57.0133,stationary
1627,control,4,59.6667,stationary
1627,control,5,62.0933,stationary
1627,control,6,64.1467,stationary
1627,control,7,66.7467,stationary
1627,control,8,70.96,stationary
1627,control,9,75.8933,stationary
1627,control,10,78.8133,stationary
1627,control,11,80.6133,stationary
1627,control,12,82.2,stationary
1627,control,13,85.0533,stationary
1627,control,14,88.4933,stationary
1627,control,15,91.84,stationary
1627,control,16,95.6667,stationary
1627,control,17,99.92,stationary
1627,control,18,103.5467,stationary
1627,control,19,105.48,stationary
1627,control,20,105.76,stationary
1627,control,21,105.72,stationary
1627,control,22,105.2,stationary
1627,control,23,105.5067,stationary
1627,control,24,106.3067,stationary
1627,control,25,106.6133,stationary
1627,control,26,107.0267,stationary
1627,control,27,107.8133,stationary
1627,control,28,108.5867,stationary
1627,control,29,108.8133,stationary
1627,control,30,109.32,stationary
1627,control,31,110.2133,stationary
1627,control,32,111.1733,stationary
1627,control,33,111.3467,stationary
1627,control,34,111.08,stationary
1627,control,35,110.7867,stationary
1627,control,36,110.68,stationary
1627,control,37,110.92,stationary
1627,control,38,110.8267,stationary
1627,control,39,110.44,stationary
1627,control,40,110.04,stationary
1627,control,41,110.0133,stationary
1627,control,42,109.3467,stationary
1627,control,43,108.3733,stationary
1627,control,44,107.4267,stationary
1627,control,45,107,stationary
1627,control,46,106.3867,stationary
1627,control,47,105.5333,stationary
1627,control,48,104.08,stationary
1627,control,49,102.4,stationary
1627,control,50,101.08,stationary
1627,control,51,100.0933,stationary
1627,control,52,99.3867,stationary
1627,control,53,96.5467,stationary
1627,control,54,93.8667,stationary
1627,control,55,92.1067,stationary
1627,control,56,90.6267,stationary
1627,control,57,88.3067,stationary
1627,control,58,87.9467,stationary
1627,control,59,87.4933,stationary
1627,control,60,85.6267,stationary
1627,control,61,83.5333,stationary
1627,control,62,81,stationary
1627,control,63,77.92,stationary
1627,control,64,76.8533,stationary
1627,control,65,73.5733,stationary
1627,control,66,69.9733,stationary
1627,control,67,68.8,stationary
1627,control,68,69.04,stationary
1627,control,69,68.1333,stationary
1627,control,70,67.0933,stationary
1627,control,71,65.1467,stationary
1628,control,0,34.2812,stationary
1628,control,1,35.1458,stationary
1628,control,2,36.3646,stationary
1628,control,3,38.1562,stationary
1628,control,4,40.4271,stationary
1628,control,5,43.0625,stationary
1628,control,6,45.4688,stationary
1628,control,7,47.1042,stationary
1628,control,8,49.0312,stationary
1628,control,9,53.9479,stationary
1628,control,10,60.5833,stationary
1628,control,11,66.0521,stationary
1628,control,12,70.7188,stationary
1628,control,13,74.3542,stationary
1628,control,14,76.9792,stationary
1628,control,15,79.9375,stationary
1628,control,16,82.6875,stationary
1628,control,17,84.7083,stationary
1628,control,18,85.5521,stationary
1628,control,19,85.6771,stationary
1628,control,20,85.6667,stationary
1628,control,21,85.4896,stationary
1628,control,22,85.0729,stationary
1628,control,23,84.3854,stationary
1628,control,24,84.0833,stationary
1628,control,25,84.0208,stationary
1628,control,26,83.8958,stationary
1628,control,27,84.25,stationary
1628,control,28,84.625,stationary
1628,control,29,84.9375,stationary
1628,control,30,85.1146,stationary
1628,control,31,85.3229,stationary
1628,control,32,85.4688,stationary
1628,control,33,85.0521,stationary
1628,control,34,84.0312,stationary
1628,control,35,83.0729,stationary
1628,control,36,82.0625,stationary
1628,control,37,81,stationary
1628,control,38,80,stationary
1628,control,39,78.9062,stationary
1628,control,40,76.6042,stationary
1628,control,41,72.7917,stationary
1628,control,42,69.9375,stationary
1628,control,43,68.5417,stationary
1628,control,44,66.6354,stationary
1628,control,45,61.4792,stationary
1628,control,46,54.5,stationary
1628,control,47,48.2396,stationary
1628,control,48,45.1667,stationary
1628,control,49,44.3229,stationary
1628,control,50,43.8542,stationary
1630,bacteria,0,53,stationary
1630,bacteria,1,53.5347,stationary
1630,bacteria,2,55.1485,stationary
1630,bacteria,3,58.6733,stationary
1630,bacteria,4,61.0396,stationary
1630,bacteria,5,63.297,stationary
1630,bacteria,6,65.4257,stationary
1630,bacteria,7,68.1386,stationary
1630,bacteria,8,70.6238,stationary
1630,bacteria,9,72.3762,stationary
1630,bacteria,10,73.6238,stationary
1630,bacteria,11,74.2772,stationary
1630,bacteria,12,75.6931,stationary
1630,bacteria,13,77.7723,stationary
1630,bacteria,14,78.6634,stationary
1630,bacteria,15,80.198,stationary
1630,bacteria,16,83.9406,stationary
1630,bacteria,17,87.4158,stationary
1630,bacteria,18,89,stationary
1630,bacteria,19,90.1584,stationary
1630,bacteria,20,91.7129,stationary
1630,bacteria,21,94.3663,stationary
1630,bacteria,22,95.5842,stationary
1630,bacteria,23,96.099,stationary
1630,bacteria,24,96.6733,stationary
1630,bacteria,25,97.5644,stationary
1630,bacteria,26,98.0297,stationary
1630,bacteria,27,98.4158,stationary
1630,bacteria,28,99.0792,stationary
1630,bacteria,29,100.1683,stationary
1630,bacteria,30,101.3069,stationary
1630,bacteria,31,102.3663,stationary
1630,bacteria,32,103.0891,stationary
1630,bacteria,33,103.2376,stationary
1630,bacteria,34,103.1287,stationary
1630,bacteria,35,102.802,stationary
1630,bacteria,36,102.2673,stationary
1630,bacteria,37,101.7921,stationary
1630,bacteria,38,101.7723,stationary
1630,bacteria,39,101.7723,stationary
1630,bacteria,40,101.2871,stationary
1630,bacteria,41,100.396,stationary
1630,bacteria,42,99.505,stationary
1630,bacteria,43,98.6931,stationary
1630,bacteria,44,97.0297,stationary
1630,bacteria,45,95.5446,stationary
1630,bacteria,46,94.3663,stationary
1630,bacteria,47,93.0792,stationary
1630,bacteria,48,92.1683,stationary
1630,bacteria,49,91.2277,stationary
1630,bacteria,50,89.8812,stationary
1630,bacteria,51,88.8317,stationary
1630,bacteria,52,87.495,stationary
1630,bacteria,53,85.8812,stationary
1630,bacteria,54,84.4356,stationary
1630,bacteria,55,83.198,stationary
1630,bacteria,56,82.396,stationary
1630,bacteria,57,80.0495,stationary
1630,bacteria,58,76.6238,stationary
1630,bacteria,59,72.7723,stationary
1630,bacteria,60,68.1584,stationary
1630,bacteria,61,63.396,stationary
1630,bacteria,62,60.505,stationary
1630,bacteria,63,57.8416,stationary
1630,bacteria,64,56.1683,stationary
1630,bacteria,65,54.604,stationary
1630,bacteria,66,53.5545,stationary
1630,bacteria,67,52.5743,stationary
1630,bacteria,68,51.4257,stationary
1630,bacteria,69,50.2871,stationary
1631,bacteria,0,52.6447,stationary
1631,bacteria,1,54.4474,stationary
1631,bacteria,2,56.1447,stationary
1631,bacteria,3,56.9737,stationary
1631,bacteria,4,58.1316,stationary
1631,bacteria,5,59.9211,stationary
1631,bacteria,6,60.4737,stationary
1631,bacteria,7,61.4605,stationary
1631,bacteria,8,62.8684,stationary
1631,bacteria,9,65,stationary
1631,bacteria,10,69.0263,stationary
1631,bacteria,11,73.5263,stationary
1631,bacteria,12,76.9474,stationary
1631,bacteria,13,79.1711,stationary
1631,bacteria,14,80.9605,stationary
1631,bacteria,15,83.75,stationary
1631,bacteria,16,88.6974,stationary
1631,bacteria,17,94.75,stationary
1631,bacteria,18,98.8026,stationary
1631,bacteria,19,101.4342,stationary
1631,bacteria,20,104.2105,stationary
1631,bacteria,21,105.9079,stationary
1631,bacteria,22,106.0132,stationary
1631,bacteria,23,105.8026,stationary
1631,bacteria,24,105.8553,stationary
1631,bacteria,25,106.2105,stationary
1631,bacteria,26,106.4868,stationary
1631,bacteria,27,106.8684,stationary
1631,bacteria,28,107.7895,stationary
1631,bacteria,29,108.3947,stationary
1631,bacteria,30,108.7895,stationary
1631,bacteria,31,109.4868,stationary
1631,bacteria,32,109.6316,stationary
1631,bacteria,33,109.1974,stationary
1631,bacteria,34,109.0658,stationary
1631,bacteria,35,108.7763,stationary
1631,bacteria,36,108.1579,stationary
1631,bacteria,37,107.8421,stationary
1631,bacteria,38,107.25,stationary
1631,bacteria,39,105.9605,stationary
1631,bacteria,40,104.8158,stationary
1631,bacteria,41,103.6974,stationary
1631,bacteria,42,102.1974,stationary
1631,bacteria,43,101.1447,stationary
1631,bacteria,44,100.25,stationary
1631,bacteria,45,98.9079,stationary
1631,bacteria,46,97.4211,stationary
1631,bacteria,47,96.4079,stationary
1631,bacteria,48,95.3684,stationary
1631,bacteria,49,95.0263,stationary
1631,bacteria,50,96.9474,stationary
1631,bacteria,51,98.7368,stationary
1631,bacteria,52,96.5789,stationary
1631,bacteria,53,89.6842,stationary
1631,bacteria,54,80.0526,stationary
1631,bacteria,55,71.2368,stationary
1631,bacteria,56,64.3289,stationary
1631,bacteria,57,58.1447,stationary
1631,bacteria,58,53.8158,stationary
1633,bacteria,0,50.5658,stationary
1633,bacteria,1,51.6579,stationary
1633,bacteria,2,52.9079,stationary
1633,bacteria,3,54.4605,stationary
1633,bacteria,4,56.3421,stationary
1633,bacteria,5,58.0526,stationary
1633,bacteria,6,60.6579,stationary
1633,bacteria,7,64.2632,stationary
1633,bacteria,8,69.0526,stationary
1633,bacteria,9,73.9868,stationary
1633,bacteria,10,77.6447,stationary
1633,bacteria,11,80.3816,stationary
1633,bacteria,12,82.7763,stationary
1633,bacteria,13,84.8816,stationary
1633,bacteria,14,87.9211,stationary
1633,bacteria,15,90.6447,stationary
1633,bacteria,16,91.4079,stationary
1633,bacteria,17,90.8947,stationary
1633,bacteria,18,91.1184,stationary
1633,bacteria,19,93.7368,stationary
1633,bacteria,20,97.5263,stationary
1633,bacteria,21,101.1447,stationary
1633,bacteria,22,103.5,stationary
1633,bacteria,23,104.4868,stationary
1633,bacteria,24,104.9211,stationary
1633,bacteria,25,105.1447,stationary
1633,bacteria,26,104.9737,stationary
1633,bacteria,27,104.4605,stationary
1633,bacteria,28,104.3158,stationary
1633,bacteria,29,105.0658,stationary
1633,bacteria,30,105.3816,stationary
1633,bacteria,31,104.5921,stationary
1633,bacteria,32,103.7632,stationary
1633,bacteria,33,103.7368,stationary
1633,bacteria,34,104.2632,stationary
1633,bacteria,35,104.5921,stationary
1633,bacteria,36,104.6316,stationary
1633,bacteria,37,104.3421,stationary
1633,bacteria,38,103.5263,stationary
1633,bacteria,39,102.3026,stationary
1633,bacteria,40,100.7368,stationary
1633,bacteria,41,99.3026,stationary
1633,bacteria,42,98.2895,stationary
1633,bacteria,43,96.6447,stationary
1633,bacteria,44,94.9868,stationary
1633,bacteria,45,94.5921,stationary
1633,bacteria,46,95.2105,stationary
1633,bacteria,47,94.6579,stationary
1633,bacteria,48,92.9474,stationary
1633,bacteria,49,89.9474,stationary
1633,bacteria,50,86,stationary
1633,bacteria,51,82.6579,stationary
1633,bacteria,52,80.2105,stationary
1633,bacteria,53,78.4342,stationary
1633,bacteria,54,77.0526,stationary
1633,bacteria,55,75.2368,stationary
1633,bacteria,56,72.2237,stationary
1633,bacteria,57,67.2895,stationary
1633,bacteria,58,60.6316,stationary
1633,bacteria,59,54.8421,stationary
1633,bacteria,60,51.1842,stationary
1633,bacteria,61,49.4868,stationary
1634,bacteria,0,48.8077,stationary
1634,bacteria,1,53.1538,stationary
1634,bacteria,2,55.4103,stationary
1634,bacteria,3,56.5769,stationary
1634,bacteria,4,56.5128,stationary
1634,bacteria,5,57.3077,stationary
1634,bacteria,6,60.6795,stationary
1634,bacteria,7,64.2564,stationary
1634,bacteria,8,67.2051,stationary
1634,bacteria,9,71.2821,stationary
1634,bacteria,10,75.3846,stationary
1634,bacteria,11,77.4103,stationary
1634,bacteria,12,78.5513,stationary
1634,bacteria,13,79.6667,stationary
1634,bacteria,14,82.0897,stationary
1634,bacteria,15,84.141,stationary
1634,bacteria,16,85.5256,stationary
1634,bacteria,17,88.2308,stationary
1634,bacteria,18,91.5256,stationary
1634,bacteria,19,94.3462,stationary
1634,bacteria,20,96.2564,stationary
1634,bacteria,21,96.6795,stationary
1634,bacteria,22,96.3205,stationary
1634,bacteria,23,96,stationary
1634,bacteria,24,96.5256,stationary
1634,bacteria,25,97.0256,stationary
1634,bacteria,26,96.9487,stationary
1634,bacteria,27,96.8205,stationary
1634,bacteria,28,96.6154,stationary
1634,bacteria,29,96.9359,stationary
1634,bacteria,30,97.1026,stationary
1634,bacteria,31,96.4872,stationary
1634,bacteria,32,95.7179,stationary
1634,bacteria,33,94.5641,stationary
1634,bacteria,34,94.1923,stationary
1634,bacteria,35,95.0385,stationary
1634,bacteria,36,95.7436,stationary
1634,bacteria,37,95.2564,stationary
1634,bacteria,38,94.0641,stationary
1634,bacteria,39,92.8462,stationary
1634,bacteria,40,91.6282,stationary
1634,bacteria,41,91.3974,stationary
1634,bacteria,42,92.2308,stationary
1634,bacteria,43,92.8974,stationary
1634,bacteria,44,92.3718,stationary
1634,bacteria,45,90.4615,stationary
1634,bacteria,46,88.2051,stationary
1634,bacteria,47,86.0769,stationary
1634,bacteria,48,83.5385,stationary
1634,bacteria,49,79.5128,stationary
1634,bacteria,50,74.1282,stationary
1634,bacteria,51,68.5641,stationary
1634,bacteria,52,62.3077,stationary
1634,bacteria,53,55.859,stationary
1634,bacteria,54,51.2179,stationary
1634,bacteria,55,47.4231,stationary
1634,bacteria,56,44.2179,stationary
1634,bacteria,57,42.2949,stationary
1634,bacteria,58,40.859,stationary
1635,bacteria,0,42.2222,stationary
1635,bacteria,1,43.6667,stationary
1635,bacteria,2,45.1605,stationary
1635,bacteria,3,46.321,stationary
1635,bacteria,4,47.5556,stationary
1635,bacteria,5,49.2593,stationary
1635,bacteria,6,51.1235,stationary
1635,bacteria,7,53.2099,stationary
1635,bacteria,8,55.4074,stationary
1635,bacteria,9,57.1481,stationary
1635,bacteria,10,58.8395,stationary
1635,bacteria,11,60.963,stationary
1635,bacteria,12,63.0247,stationary
1635,bacteria,13,63.963,stationary
1635,bacteria,14,63.7037,stationary
1635,bacteria,15,63.9506,stationary
1635,bacteria,16,65.3704,stationary
1635,bacteria,17,67.8025,stationary
1635,bacteria,18,72.8519,stationary
1635,bacteria,19,79.1481,stationary
1635,bacteria,20,83.9136,stationary
1635,bacteria,21,86.6914,stationary
1635,bacteria,22,87.8272,stationary
1635,bacteria,23,89.1852,stationary
1635,bacteria,24,90.5062,stationary
1635,bacteria,25,90.9383,stationary
1635,bacteria,26,90.6296,stationary
1635,bacteria,27,91.0247,stationary
1635,bacteria,28,92.8272,stationary
1635,bacteria,29,94.8272,stationary
1635,bacteria,30,96.0247,stationary
1635,bacteria,31,96.7407,stationary
1635,bacteria,32,96.7778,stationary
1635,bacteria,33,96.6667,stationary
1635,bacteria,34,96.7284,stationary
1635,bacteria,35,96.7037,stationary
1635,bacteria,36,96.5556,stationary
1635,bacteria,37,97.1852,stationary
1635,bacteria,38,98.2716,stationary
1635,bacteria,39,98.6296,stationary
1635,bacteria,40,97.4074,stationary
1635,bacteria,41,96.1358,stationary
1635,bacteria,42,96.3086,stationary
1635,bacteria,43,96.8519,stationary
1635,bacteria,44,96.8395,stationary
1635,bacteria,45,96.679,stationary
1635,bacteria,46,95.7037,stationary
1635,bacteria,47,93.5926,stationary
1635,bacteria,48,91.2469,stationary
1635,bacteria,49,88.6296,stationary
1635,bacteria,50,86.5185,stationary
1635,bacteria,51,85.321,stationary
1635,bacteria,52,85.3457,stationary
1635,bacteria,53,85.2099,stationary
1635,bacteria,54,83.8272,stationary
1635,bacteria,55,82.3704,stationary
1635,bacteria,56,79.8519,stationary
1635,bacteria,57,76.963,stationary
1635,bacteria,58,74.1728,stationary
1635,bacteria,59,71.2593,stationary
1635,bacteria,60,68.2716,stationary
1635,bacteria,61,65.2963,stationary
1635,bacteria,62,62.2963,stationary
1635,bacteria,63,60.5309,stationary
1635,bacteria,64,59.1605,stationary
1635,bacteria,65,57.4815,stationary
1635,bacteria,66,55.0741,stationary
1635,bacteria,67,51.3704,stationary
1635,bacteria,68,47.1605,stationary
1635,bacteria,69,44.5062,stationary
1636,bacteria,0,58.2113,stationary
1636,bacteria,1,60.0563,stationary
1636,bacteria,2,62.3099,stationary
1636,bacteria,3,65.1972,stationary
1636,bacteria,4,68.4789,stationary
1636,bacteria,5,71.338,stationary
1636,bacteria,6,74,stationary
1636,bacteria,7,77.7183,stationary
1636,bacteria,8,81.3099,stationary
1636,bacteria,9,84.7887,stationary
1636,bacteria,10,87.8732,stationary
1636,bacteria,11,91.0423,stationary
1636,bacteria,12,93.831,stationary
1636,bacteria,13,95.7324,stationary
1636,bacteria,14,97.6056,stationary
1636,bacteria,15,100.7042,stationary
1636,bacteria,16,104.3521,stationary
1636,bacteria,17,107.2535,stationary
1636,bacteria,18,108.8732,stationary
1636,bacteria,19,109.2535,stationary
1636,bacteria,20,110.3944,stationary
1636,bacteria,21,111.8451,stationary
1636,bacteria,22,113.2676,stationary
1636,bacteria,23,114.662,stationary
1636,bacteria,24,115.8028,stationary
1636,bacteria,25,115.7324,stationary
1636,bacteria,26,114.9718,stationary
1636,bacteria,27,114.6901,stationary
1636,bacteria,28,114.9296,stationary
1636,bacteria,29,115.1408,stationary
1636,bacteria,30,115.4084,stationary
1636,bacteria,31,115.7747,stationary
1636,bacteria,32,115.2535,stationary
1636,bacteria,33,114.3944,stationary
1636,bacteria,34,114.3239,stationary
1636,bacteria,35,114.3662,stationary
1636,bacteria,36,113.6901,stationary
1636,bacteria,37,112.4789,stationary
1636,bacteria,38,111.1549,stationary
1636,bacteria,39,109.4084,stationary
1636,bacteria,40,107.3099,stationary
1636,bacteria,41,103.6761,stationary
1636,bacteria,42,100.169,stationary
1636,bacteria,43,98.3239,stationary
1636,bacteria,44,97.8028,stationary
1636,bacteria,45,97.6056,stationary
1636,bacteria,46,96.5211,stationary
1636,bacteria,47,94.4789,stationary
1636,bacteria,48,92.6761,stationary
1636,bacteria,49,90.4789,stationary
1636,bacteria,50,86.0563,stationary
1636,bacteria,51,80.3099,stationary
1636,bacteria,52,74.9296,stationary
1636,bacteria,53,69.493,stationary
1636,bacteria,54,63.7606,stationary
1636,bacteria,55,58.5634,stationary
1636,bacteria,56,55.9296,stationary
1636,bacteria,57,55.1549,stationary
1636,bacteria,58,54.3239,stationary
1637,bacteria,0,43.08,stationary
1637,bacteria,1,46.2533,stationary
